timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
2220000,2220000,-0.0014218964,-0.00667034,-0.0020624828
2224000,2224000,-0.0019426006,-0.006521024,-0.0024161
2228000,2228000,-0.0025188029,-0.006294378,-0.0027395803
2232000,2232000,-0.0031127639,-0.0060523143,-0.0029378268
2236000,2236000,-0.0036981073,-0.0056908242,-0.0030484716
2240000,2240000,-0.004148014,-0.0052277884,-0.0030516102
2248000,2248000,-0.0043475227,-0.0048855213,-0.0024774657
2252000,2252000,-0.004418733,-0.0049276548,-0.0021168962
2256000,2256000,-0.004582002,-0.004924474,-0.0019257746
2260000,2260000,-0.004747441,-0.0048501412,-0.0019379195
2264000,2264000,-0.0048302114,-0.0047512194,-0.0019339523
2268000,2268000,-0.0047218176,-0.0046294867,-0.0017241249
2272000,2272000,-0.004390176,-0.004548079,-0.0013436413
2276000,2276000,-0.003962239,-0.0045091966,-0.0008664634
2280000,2280000,-0.0035791157,-0.004442108,-0.00035321846
2284000,2284000,-0.003219522,-0.004454326,0.00014391799
2288000,2288000,-0.00276102,-0.004673615,0.0006215693
2292000,2292000,-0.002223514,-0.00511508,0.0011013097
2296000,2296000,-0.0018185324,-0.005660345,0.0015202767
